0.0 0.0
0.0250299820155 0.0250348948905
0.0502361388659 0.0502747508659
0.0757845260018 0.0759125296268
0.101830367777 0.102128351777
0.128518286502 0.129089770877
0.1559825315 0.1569520475
0.184347208159 0.185858423284
0.213726506989 0.215940394989
0.244224932674 0.247317988549
0.275937533127 0.280100033127
0.308950128548 0.314384435173
0.34333954047 0.35025845247
0.379173820823 0.387798968198
0.416512480981 0.427072764981
0.455406720823 0.468136798948
0.49589965778 0.51103847378
0.538026555896 0.555815914771
0.581815054878 0.602498242878
0.627285399154 0.651105848779
0.674450666923 0.701650666923
0.723316999214 0.754136449589
0.773883828937 0.808559040937
0.826144109941 0.864906651066
0.880084546062 0.923160130062
0.935685820187 0.983293242062
0.992922823298 1.0452729393
1.05176488353 1.10905963616
1.11217599524 1.17460748324
1.17411504803 1.24186464141
1.23753605584 1.31077355584
1.30238838595 1.38127123008
1.3686169881 1.4532895001
1.4361626235 1.52675530838
1.50496209389 1.60159097789
1.5749484706 1.67771448622
1.64605132361 1.75503973961
1.71819695059 1.83347684696
1.79130860597 1.91293239397
1.86530672999 1.99330971711
1.94010917774 2.07450917774
2.01563144824 2.15642843611
2.09178691347 2.23896272547
2.16848704744 2.32200512607
2.24564165524 2.40544683924
2.32315910209 2.48917746147
2.40094654241 2.57308525841
2.47891014884 2.65705743896
2.55695534133 2.74098042933
2.63498701619 2.82474014707
2.71290977513 2.90822227513
2.7906281543 2.99131253593
2.8680468534 3.0738969654
2.94507096468 3.15586218706
3.02160620201 3.23709568601
3.09755912995 3.31748608307
3.17283739277 3.39692340877
3.24734994356 3.47529937743
3.32100727322 3.55250766122
3.39372163957 3.62844416419
3.46540729636 3.70300729636
3.53598072236 3.77609824773
3.60536085038 3.84762126238
3.67346929638 3.9174839125
3.74023058844 3.98559737244
3.8055723959 4.05187669277
3.86942575835 4.11624107435
3.93172531473 4.17861414235
3.99240953235 4.23892422035
4.05142093598 4.29710460435
4.10870633686 4.35309383686
4.1642170618 4.40683598093
4.2179091822 4.4582808942
4.26974374312 4.50738450299
4.31968699233 4.55410907633
4.36771060937 4.59842349999
4.4137919346 4.6403035506
4.45791419825 4.67973216962
4.50006674949 4.71669973749
4.54024528547 4.75120434759
4.57845208036 4.78325208036
4.61469621446 4.81285727733
4.64899380318 4.84004281518
4.68136822615 4.86484037977
4.71185035625 4.88729074025
4.74047878868 4.90744402306
4.76730007 4.925359986
4.79236892718 4.9411082923
4.81574849667 4.95476878467
4.83751055345 4.96643175933
4.85773574009 4.97619824009
4.87651379577 4.9841802524
4.89394378539 4.99050109739
4.91013432859 4.99529562596
4.92520382879 4.99871051279
4.93928070229 5.00090453041
4.95250360728 5.00204882328
4.96502167293 5.0023271818
4.97699472841 5.00193631641
4.98859353197 5.0010861316
5.0 5.0
5.01138796615 4.99884845725
5.02285925921 4.99754799537
5.03449224245 4.99595781974
5.04635996822 4.99394583587
5.0585302921 4.99138847018
5.0710659873 4.98817049068
5.0840248588 4.98418482772
5.09745985772 4.97933239474
5.11141919552 4.973521909
5.12594645831 4.96666971232
5.14108072109 4.95869959177
5.15685666203 4.94954260048
5.17330467673 4.93913687832
5.19045099249 4.92742747266
5.2083177826 4.91436615908
5.22692328056 4.89991126213
5.24628189438 4.88402747607
5.26640432086 4.86668568556
5.28729765982 4.84786278646
5.30896552839 4.82754150651
5.33140817527 4.8057102261
5.35462259501 4.78236279896
5.37860264226 4.75749837298
5.40333914605 4.73112121083
5.42882002405 4.70324051081
5.45503039685 4.6738702275
5.48195270221 4.64302889254
5.50956680932 4.61073943532
5.5378501331 4.5770290038
5.56677774846 4.54192878515
5.59632250454 4.50547382654
5.62645513898 4.46770285585
5.65714439225 4.42865810243
5.68835712181 4.38838511782
5.72005841648 4.34693259647
5.75221171065 4.30435219652
5.78477889857 4.26069836047
5.81772044857 4.21602813598
5.85099551743 4.17040099656
5.88456206453 4.12387866232
5.91837696619 4.07652492072
5.95239612992 4.02840544728
5.98657460868 3.97958762632
6.02086671517 3.93014037172
6.05522613605 3.88013394762
6.08960604627 3.82963978917
6.12395922327 3.77873032327
6.15823816132 3.72747878931
6.19239518572 3.67595905987
6.22638256712 3.62424546151
6.26015263573 3.57241259546
6.29365789567 3.52053515837
6.32685113915 3.46868776305
6.35968556079 3.4169447592
6.39211487187 3.36538005415
6.42409341462 3.31406693357
6.45557627644 3.26307788225
6.48651940422 3.21248440479
6.51687971857 3.16235684638
6.54661522811 3.1127642135
6.57568514371 3.06377399464
6.60404999279 3.0154519811
6.63167173358 2.96786208765
6.65851386936 2.92106617334
6.68454156277 2.87512386216
6.70972175004 2.83009236382
6.73402325526 2.78602629448
6.7574169047 2.74297749749
6.779875641 2.70099486408
6.80137463749 2.66012415418
6.82189141243 2.62040781706
6.84140594331 2.58188481213
6.85990078108 2.54459042966
6.87736116443 2.50855611151
6.89377513409 2.47380927184
6.90913364703 2.4403731179
6.92343069079 2.40826647073
6.93666339771 2.37750358589
6.94883215924 2.3480939742
6.95994074014 2.32004222249
6.9699963928 2.29334781433
6.9790099715 2.26800495075
6.98699604667 2.244002371
6.99397301914 2.22132317324
6.99996323445 2.19994463533
7.00499309707 2.17983803553
7.00909318471 2.16096847326
7.01229836256 2.14329468979
7.01464789754 2.12676888904
7.01618557263 2.11133655824
7.01695980107 2.09693628874
7.01702374069 2.0834995967
7.0164354081 2.07095074382
7.01525779303 2.05920655811
7.01355897257 2.04817625458
7.01141222542 2.03776125603
7.00889614618 2.02785501373
7.00609475963 2.0183428282
7.00309763494 2.00910166989
7.0 2.0
6.99686347775 1.99091955382
6.99359861191 1.98182437614
6.99008394991 1.97270064644
6.9862054196 1.96353551859
6.98185617843 1.95431709954
6.97693646267 1.945034428
6.97135343664 1.9356774531
6.96502104192 1.92623701311
6.95785984655 1.91670481411
6.94979689424 1.90707340863
6.94076555361 1.89733617439
6.93070536737 1.88748729294
6.91956190156 1.87752172834
6.90728659474 1.86743520588
6.89383660723 1.85722419072
6.87917467028 1.84688586658
6.86326893534 1.83641811443
6.84609282322 1.82581949117
6.82762487335 1.81508920829
6.80784859294 1.80422711059
6.78675230625 1.79323365482
6.76432900375 1.78210988838
6.74057619137 1.770857428
6.71549573971 1.75947843843
6.68909373323 1.7479756111
6.66138031947 1.7363521428
6.63236955829 1.72461171438
6.60207927105 1.71275846943
6.57053088984 1.70079699293
6.53774930668 1.68873228998
6.50376272275 1.67656976444
6.46860249759 1.66431519761
6.43230299833 1.65197472694
6.39490144887 1.63955482469
6.35643777913 1.62706227662
6.31695447423 1.61450416065
6.27649642374 1.60188782558
6.23511077084 1.58922086974
6.19284676161 1.57651111965
6.14975559415 1.56376660877
6.10589026789 1.5509955561
6.06130543271 1.53820634494
6.01605723822 1.52540750149
5.97020318294 1.51260767359
5.92380196354 1.49981560938
5.87691332401 1.48704013599
5.82959790492 1.47429013818
5.7819170926 1.4615745371
5.73393286838 1.44890226887
5.68570765776 1.43628226336
5.63730417967 1.4237234228
5.58878529567 1.41123460049
5.54021385914 1.39882457947
5.49165256452 1.38650205122
5.4431637965 1.37427559431
5.39480947926 1.36215365311
5.34665092566 1.35014451645
5.29874868647 1.3382562963
5.25116239955 1.32649690649
5.20395063912 1.31487404132
5.15717076492 1.30339515431
5.11087877144 1.29206743684
5.06512913716 1.28089779683
5.01997467371 1.26989283744
4.97546637512 1.25905883576
4.93165326704 1.24840172143
4.88858225593 1.23792705542
4.84629797827 1.2276400086
4.80484264979 1.21754534051
4.76425591468 1.20764737799
4.72457469479 1.19794999387
4.68583303888 1.18845658568
4.64806197178 1.17917005427
4.61128934362 1.17009278257
4.57553967908 1.16122661419
4.54083402655 1.15257283217
4.50718980739 1.1441321376
4.4746206651 1.13590462835
4.44313631457 1.12788977771
